post_id,comment_id,cluster_label
6706,8365,0
6706,8369,0
6706,425472,2
6706,548384,0
6706,1305505,1
6721,17019,0
6721,17016,1
6721,17020,0
6721,17012,1
6721,9094,2
6721,17014,0
6747,1288134,0
6747,1287581,2
6747,26452,1
6747,8368,1
6747,8380,1
6747,8367,1
6747,8390,1
6793,8447,0
6793,8449,0
6793,8582,0
6793,516024,2
6793,1331295,1
6793,1331321,0
6805,408440,1
6805,326046,2
6805,8540,0
6805,8516,0
6805,8623,0
6805,8472,0
6805,8471,0
6805,8470,0
6805,8459,0
6805,8483,0
6808,1263637,1
6808,936064,2
6808,70691,0
6808,276715,0
6808,8484,0
6808,8468,0
6808,8539,0
6826,618428,2
6826,8486,1
6826,8487,1
6826,8506,1
6826,8543,1
6826,618336,0
6869,1285601,0
6869,1285216,1
6869,1264649,1
6869,1285602,0
6869,1264494,2
6869,1285175,0
6869,42241,1
6869,42183,1
6869,419917,1
6869,42148,1
6869,8530,1
6869,8523,1
6873,865760,1
6873,8535,1
6873,8534,1
6873,374738,0
6873,8526,1
6873,8525,2
6873,8532,2
6914,8615,1
6914,10623,1
6914,63220,0
6914,513518,2
6914,513541,0
6914,1323910,2
6923,12272,1
6923,12430,1
6923,12345,2
6923,11626,2
6923,11524,0
6923,11577,2
6923,11569,0
6923,11542,2
6923,11613,0
6966,8660,2
6966,8664,1
6966,8678,0
6966,8708,2
6966,8709,0
6966,8710,2
6966,8847,2
6966,8848,0
6985,1329308,0
6985,1329303,1
6985,1260163,2
6985,563931,0
6985,860501,1
6985,396389,0
6985,17759,0
6985,553567,1
6985,218131,0
7012,1062498,1
7012,8715,1
7012,46873,1
7012,167742,1
7012,1055957,0
7012,1062307,2
7017,1137127,2
7017,679783,0
7017,481738,2
7017,8790,1
7017,172986,1
7017,8786,1
7017,234463,0
7020,8725,0
7020,8730,1
7020,8764,0
7020,8724,0
7020,8722,1
7020,8721,0
7020,8720,2
7020,8723,2
7021,1137146,2
7021,1137141,0
7021,1137126,2
7021,465588,0
7021,44712,1
7021,82133,0
7021,31111,1
7021,31110,1
7021,31109,1
7021,31090,1
7021,31112,1
7059,708842,2
7059,60391,2
7059,124468,0
7059,589573,2
7059,636509,0
7059,708824,1
7059,865005,0
7060,28294,1
7060,28309,2
7060,8839,2
7060,28346,1
7060,8828,2
7060,8777,0
7060,8837,1
7060,8779,1
7065,8781,0
7065,8791,0
7065,8821,0
7065,8830,0
7065,225743,2
7065,463821,1
7065,558933,0
7080,1009733,1
7080,1223915,2
7080,1174895,0
7080,1027387,0
7080,395877,2
7080,395882,0
7080,395925,2
7086,8844,2
7086,8842,2
7086,8812,0
7086,8802,2
7086,8801,1
7086,8805,0
7107,1193884,0
7107,1190967,2
7107,968122,2
7107,8855,0
7107,215588,1
7107,8843,0
7107,637347,0
7149,8873,2
7149,8877,0
7149,8878,1
7149,8879,0
7149,8880,1
7149,8971,0
7153,8907,2
7153,8908,2
7153,8897,0
7153,8896,0
7153,8891,1
7153,8890,0
7153,8889,0
7153,8894,0
7173,179302,0
7173,8937,1
7173,8934,2
7173,8919,0
7173,8928,1
7173,8933,1
7193,140330,1
7193,237144,1
7193,247871,1
7193,629411,2
7193,697458,1
7193,1121143,0
7242,1092328,1
7242,570963,2
7242,129817,2
7242,9016,0
7242,10255,0
7242,9017,0
7242,10307,0
7258,13141,1
7258,14125,0
7258,10207,0
7258,9986,2
7258,9998,1
7258,10206,0
7284,9086,2
7284,9087,0
7284,9106,1
7284,9108,1
7284,9109,1
7284,9111,1
7284,9113,1
7284,9130,0
7284,9187,1
7363,109297,0
7363,9246,0
7363,924224,1
7363,9176,0
7363,9172,2
7363,9245,2
7371,1108637,0
7371,600352,1
7371,464745,1
7371,463456,0
7371,419208,2
7371,463667,2
7392,9177,2
7392,9182,2
7392,600353,1
7392,600355,1
7392,601239,2
7392,665577,0
7393,9202,2
7393,9201,0
7393,9200,0
7393,9199,1
7393,9186,0
7393,9193,1
7393,9185,1
7393,9195,0
7401,14872,2
7401,14926,0
7401,9265,0
7401,9194,0
7401,9192,0
7401,9260,1
7404,9263,2
7404,226492,0
7404,629908,2
7404,629911,2
7404,886795,1
7404,886798,1
7455,610197,0
7455,1127169,0
7455,1004787,2
7455,868161,0
7455,771721,1
7455,1144552,0
7455,646211,0
7455,522470,1
7455,679197,1
7455,319460,1
7455,253719,1
7455,145499,1
7455,67849,1
7455,35278,1
7455,35226,1
7455,35002,1
7455,9256,1
7455,494634,1
7468,42393,2
7468,9315,1
7468,9280,0
7468,9279,1
7468,9278,0
7468,9273,1
7468,9275,0
7468,9274,0
7468,9266,0
7468,9264,1
7468,9277,1
7516,9351,2
7516,9344,0
7516,9343,1
7516,9340,0
7516,9341,1
7516,9339,1
7516,9342,0
7536,9379,1
7536,9382,0
7536,9383,1
7536,9384,2
7536,9385,1
7536,9389,0
7545,9478,1
7545,9474,2
7545,9472,1
7545,9404,2
7545,9387,0
7545,9392,2
7545,9390,1
7545,9403,1
7557,9438,0
7557,9452,2
7557,1281021,1
7557,9426,2
7557,9424,0
7557,9418,2
7557,9433,2
7560,533802,2
7560,361366,1
7560,9463,1
7560,659120,0
7560,9420,1
7560,9419,1
7560,9428,1
7563,9422,1
7563,9440,1
7563,9634,1
7563,9642,1
7563,792097,1
7563,847244,2
7563,872617,0
7582,9475,1
7582,709488,0
7582,9473,2
7582,9456,1
7582,9455,1
7582,9445,2
7609,753292,0
7609,9496,1
7609,9495,2
7609,9493,1
7609,9494,1
7609,9491,1
7609,9490,0
7609,9489,0
7609,9488,1
7609,9492,0
7661,9574,0
7661,10302,1
7661,10210,0
7661,10908,0
7661,9612,2
7661,9573,0
7661,9674,1
7661,9570,0
7661,9563,2
7661,9567,1
7661,9571,2
7661,9569,2
7661,9568,0
7667,308517,2
7667,308493,1
7667,307979,2
7667,307903,1
7667,307640,2
7667,307472,1
7667,9690,0
7667,9656,2
7667,9610,0
7667,9581,0
7667,9580,2
7667,9579,0
7667,9687,2
7667,9678,0
7674,9603,2
7674,9605,2
7674,9604,1
7674,9600,1
7674,9599,2
7674,9597,0
7674,9602,2
7694,9689,1
7694,9688,1
7694,9653,1
7694,9647,0
7694,9685,1
7694,9641,1
7694,9619,0
7694,9618,0
7694,9615,2
7694,9646,0
7698,9627,0
7698,9628,0
7698,9629,0
7698,9633,1
7698,9635,2
7698,9694,1
7706,524947,1
7706,524477,1
7706,10467,0
7706,9686,2
7706,9670,0
7706,9886,0
7718,9672,2
7718,9714,2
7718,59600,0
7718,606698,0
7718,1168322,1
7718,1168385,0
7721,1262934,0
7721,611794,0
7721,542004,2
7721,176476,2
7721,9702,1
7721,9705,1
7721,9669,1
7721,129711,1
7732,207465,0
7732,468207,2
7732,157374,2
7732,9697,1
7732,9693,1
7732,9692,1
7733,233113,1
7733,579298,2
7733,1002052,0
7733,1002057,1
7733,1002071,0
7733,1002074,1
7739,1179677,1
7739,650979,1
7739,9772,0
7739,9708,2
7739,9709,2
7739,9716,2
7743,9776,1
7743,9777,2
7743,9775,1
7743,9783,1
7743,9769,1
7743,9713,0
7743,9773,2
7756,9749,2
7756,9731,0
7756,1074758,1
7756,9720,2
7756,9718,2
7756,9721,2
7758,249984,2
7758,268207,2
7758,496065,0
7758,686176,1
7758,699122,2
7758,700498,2
7758,709241,0
7767,9790,0
7767,9765,1
7767,9914,2
7767,9732,1
7767,9729,0
7767,9738,2
7796,540475,0
7796,540493,0
7796,540507,1
7796,540517,0
7796,596973,2
7796,597077,1
7796,597592,2
7796,597640,1
7832,9893,0
7832,9865,0
7832,9864,0
7832,9859,0
7832,9823,1
7832,9862,2
7854,9827,1
7854,9830,2
7854,9832,1
7854,9834,0
7854,9835,1
7854,9837,0
7871,864120,0
7871,864121,1
7871,864119,1
7871,1096282,0
7871,1374143,1
7871,864118,0
7871,1096248,0
7871,474982,2
7871,864110,1
7871,474960,0
7871,474959,2
7871,435465,2
7871,366751,0
7871,366742,0
7871,135709,0
7871,119284,0
7871,119278,0
7875,862404,1
7875,487688,1
7875,9923,0
7875,9922,1
7875,864341,1
7875,9861,0
7875,9856,0
7875,9854,1
7875,9853,0
7875,9869,2
7897,9876,2
7897,9881,1
7897,9891,0
7897,10087,0
7897,20274,1
7897,28615,1
7899,369450,1
7899,9889,2
7899,9888,2
7899,9877,0
7899,9879,2
7899,9878,2
7899,9880,2
7909,10035,1
7909,10065,2
7909,10064,2
7909,10036,1
7909,9988,0
7909,10077,0
7909,9911,1
7909,9908,0
7909,9905,2
7909,9904,2
7909,9982,2
7947,10100,0
7947,10076,1
7947,11022,0
7947,10009,2
7947,9991,0
7947,10049,0
7998,10011,0
7998,10012,1
7998,10013,0
7998,10014,1
7998,10015,0
7998,10016,0
7998,10020,2
8049,1335784,2
8049,1218950,1
8049,1218819,1
8049,1218943,0
8049,684131,0
8049,197444,0
8049,956768,1
8057,240808,1
8057,220555,0
8057,96299,2
8057,43469,0
8057,337623,1
8057,10044,0
8057,10043,0
8057,10042,0
8057,43463,0
8109,10056,1
8109,74057,1
8109,379100,2
8109,951836,0
8109,1172367,1
8109,1363933,0
8125,10241,1
8125,10347,1
8125,10345,1
8125,10344,1
8125,10313,1
8125,10165,0
8125,10092,1
8125,10127,2
8125,10151,1
8125,10090,1
8125,10089,2
8125,10078,0
8162,51500,0
8162,51516,2
8162,51554,0
8162,51568,2
8162,51577,0
8162,111144,1
8162,200712,1
8218,1084219,0
8218,571274,2
8218,1084288,1
8218,10200,0
8218,10107,0
8218,10202,0
8281,10185,2
8281,10190,0
8281,10227,2
8281,10228,1
8281,10229,0
8281,10230,1
8284,10567,2
8284,10223,0
8284,10222,0
8284,10189,0
8284,10191,1
8284,10187,0
8284,10195,0
8324,10651,0
8324,10639,1
8324,10329,0
8324,10325,2
8324,10299,2
8324,10316,0
8324,10292,1
8324,10219,1
8324,10224,2
8324,10298,0
8324,10238,0
8324,10231,1
8344,10258,0
8344,10261,0
8344,10263,0
8344,10268,0
8344,10274,0
8344,10275,0
8344,1049106,2
8344,1049148,0
8344,1179318,1
8344,1179757,0
8344,10264,0
8356,10285,1
8356,10284,0
8356,10273,1
8356,10271,2
8356,10270,2
8356,10272,1
8376,10404,0
8376,10360,2
8376,10330,0
8376,10327,1
8376,10336,1
8376,10324,1
8376,10323,2
8376,10321,1
8376,10320,0
8376,10326,2
8377,10322,1
8377,10337,0
8377,10377,1
8377,10384,0
8377,10389,2
8377,10591,0
8399,10392,0
8399,10388,2
8399,10438,1
8399,10373,2
8399,10372,0
8399,10383,1
8405,5415,2
8405,5419,1
8405,5420,1
8405,9522,0
8405,10390,0
8405,10393,0
8406,12595,0
8406,12594,0
8406,12033,0
8406,10403,2
8406,10405,0
8406,12012,1
8417,281575,2
8417,821431,1
8417,685033,0
8417,602877,1
8417,171859,0
8417,1006294,1
8417,114734,2
8417,76342,2
8417,32915,2
8417,10407,2
8417,135919,2
8419,1222984,1
8419,1183354,2
8419,946315,0
8419,851980,2
8419,733431,0
8419,733409,0
8419,733685,0
8419,171852,2
8419,57454,0
8419,57445,0
8419,56817,0
8419,34422,0
8419,34416,0
8419,251501,2
8433,165229,0
8433,10417,1
8433,10416,1
8433,10414,1
8433,10411,1
8433,10412,1
8433,10410,2
8433,10413,2
8453,83794,2
8453,919156,0
8453,53905,1
8453,10465,2
8453,10475,0
8453,10536,0
8455,10461,1
8455,10462,1
8455,10464,0
8455,10466,2
8455,10473,0
8455,10477,1
8455,10479,1
8455,10482,0
8455,10484,0
8457,10485,2
8457,10481,0
8457,10478,1
8457,10480,1
8457,10471,1
8457,10469,1
8457,10476,0
8458,10755,2
8458,10552,0
8458,10599,0
8458,10603,1
8458,10604,0
8458,10526,1
8458,10605,1
8458,10606,0
8458,10607,1
8458,10609,0
8458,10610,1
8458,10611,0
8458,10614,1
8458,10690,2
8458,10616,1
8458,10617,2
8458,10618,1
8458,10619,0
8458,10620,0
8458,10621,1
8458,10622,0
8458,10702,1
8458,10704,2
8458,10705,1
8458,10753,2
8458,10525,0
8458,10615,0
8458,10523,1
8458,10503,0
8458,10519,1
8458,10521,0
8458,10486,0
8458,10487,1
8458,10488,2
8458,10489,0
8458,10490,1
8458,10491,0
8458,10492,1
8458,10495,1
8458,10498,0
8458,10499,1
8458,10500,1
8458,10493,2
8458,10502,1
8458,10518,0
8458,10501,2
8458,10516,0
8458,10514,1
8458,10513,0
8458,10510,1
8458,10517,1
8458,10507,1
8458,10506,2
8458,10505,1
8458,10504,1
8458,10508,0
8471,10534,2
8471,10564,0
8471,10570,1
8471,10574,0
8471,10576,1
8471,10578,0
8475,1081298,0
8475,1081310,0
8475,1081307,2
8475,1081294,2
8475,10540,0
8475,917735,1
8475,10734,0
8475,10531,0
8475,917736,1
8481,10592,0
8481,10563,2
8481,10561,1
8481,10560,1
8481,10559,1
8481,10550,2
8481,10549,1
8481,10548,1
8481,10543,1
8481,10542,1
8481,10558,2
8485,1212084,1
8485,1285715,2
8485,1015357,0
8485,10544,1
8485,10554,1
8485,10547,1
8485,124158,1
8499,10569,2
8499,10571,0
8499,10572,1
8499,10575,0
8499,10577,1
8499,10581,0
8509,409470,2
8509,857235,0
8509,857218,1
8509,409495,0
8509,409468,0
8509,409463,2
8509,409461,0
8509,409452,2
8519,92625,2
8519,281867,1
8519,432725,1
8519,1192433,1
8519,1263293,1
8519,1263359,1
8519,1316175,0
8521,1350962,1
8521,1263303,2
8521,660460,0
8521,87159,0
8521,10637,0
8521,10707,0
8521,10684,0
8521,10638,0
8521,67279,0
8529,1322408,2
8529,1343615,0
8529,1294999,0
8529,690111,1
8529,539402,2
8529,746712,1
8533,10659,1
8533,10641,2
8533,10642,2
8533,10643,0
8533,10644,0
8533,10646,0
8533,10647,0
8533,10650,0
8533,10670,1
8533,10672,0
8533,10675,1
8533,10676,0
8533,10677,0
8545,11047,2
8545,10901,1
8545,11048,1
8545,10866,0
8545,10842,2
8545,10846,1
8545,10711,1
8545,10692,2
8582,10729,1
8582,10730,2
8582,10731,1
8582,10761,0
8582,10818,1
8582,10831,2
8588,499868,1
8588,26120,0
8588,25673,0
8588,798960,2
8588,10786,0
8588,25672,0
8588,10748,0
8589,11673,1
8589,11792,1
8589,11707,0
8589,11672,2
8589,10791,1
8589,10920,0
8590,10854,0
8590,10856,2
8590,10919,2
8590,13334,1
8590,13359,2
8590,13360,1
8606,10836,2
8606,10828,1
8606,10829,1
8606,10863,1
8606,10815,2
8606,10871,1
8606,10880,0
8606,10889,1
8606,10868,0
8606,10814,2
8606,10775,0
8606,10776,0
8606,10767,0
8606,10768,1
8606,10769,1
8606,10766,1
8606,10771,0
8606,10772,0
8606,10773,1
8606,10770,1
8610,10779,0
8610,10875,0
8610,255458,2
8610,278503,0
8610,329787,0
8610,382797,1
8628,415360,1
8628,337560,2
8628,10824,0
8628,10808,0
8628,10807,0
8628,10813,0
8637,10840,1
8637,10820,2
8637,10821,1
8637,10822,1
8637,10825,0
8637,10826,0
8647,881988,1
8647,880574,0
8647,880336,2
8647,880280,0
8647,880334,1
8647,881991,1
8647,880335,2
8654,125327,2
8654,10881,2
8654,426212,1
8654,10879,2
8654,10869,2
8654,10867,0
8654,10865,2
8654,10876,0
8656,1180081,0
8656,16013,1
8656,110166,1
8656,307101,1
8656,749318,2
8656,982983,2
8656,983021,1
8658,749239,0
8658,488539,2
8658,749249,0
8658,488485,0
8658,80565,1
8658,488489,0
8677,1061098,1
8677,19903,0
8677,98878,1
8677,11013,0
8677,10895,2
8677,10926,0
8677,10906,2
8677,10897,2
8677,10972,0
8678,552746,1
8678,10899,1
8678,10905,2
8678,10915,1
8678,10917,1
8678,38965,0
8678,638768,1
8680,10967,1
8680,10952,2
8680,10986,1
8680,10914,2
8680,10909,1
8680,10946,1
8680,910428,0
8683,910394,2
8683,910398,2
8683,98877,1
8683,638770,0
8683,10925,0
8683,10918,0
8683,13963,2
8732,10964,2
8732,10965,0
8732,10969,0
8732,12619,2
8732,13557,1
8732,15330,2
8767,972244,2
8767,972652,2
8767,972635,0
8767,10993,1
8767,175784,0
8767,11093,1
8767,175785,0
8770,11088,0
8770,11089,1
8770,11045,1
8770,11096,2
8770,10996,1
8770,10994,0
8770,11044,0
8797,11029,2
8797,11033,0
8797,11032,2
8797,11030,1
8797,11028,1
8797,11036,0
8797,11025,1
8797,11023,0
8797,11020,1
8797,11019,2
8797,11018,0
8797,11027,0
8800,11133,1
8800,11231,0
8800,11181,1
8800,11149,0
8800,11148,1
8800,11141,0
8800,11138,1
8800,11137,0
8800,11136,1
8800,11130,0
8800,11083,1
8800,11127,0
8800,11120,1
8800,11113,0
8800,11112,0
8800,11109,1
8800,11084,0
8800,11082,2
8800,11042,1
8800,11128,1
8842,1042097,1
8842,1042087,0
8842,1042086,0
8842,204119,1
8842,204113,1
8842,11080,1
8842,923518,2
8848,11114,1
8848,11115,1
8848,11118,2
8848,11119,0
8848,11205,1
8848,11299,0
8860,11264,1
8860,11268,0
8860,11283,2
8860,11279,1
8860,11263,1
8860,11271,1
8860,11262,0
8860,11273,0
8860,11258,0
8860,11122,1
8860,11126,0
8860,11259,1
8860,11142,0
8860,11257,1
8860,11135,1
8861,11298,1
8861,11359,0
8861,11404,1
8861,11664,0
8861,11667,1
8861,11730,0
8861,11833,2
8861,11944,0
8884,11174,1
8884,11177,2
8884,11173,0
8884,11168,1
8884,11169,0
8884,11161,1
8884,11159,2
8884,11157,1
8884,11156,1
8884,11165,2
8892,11182,2
8892,11184,0
8892,11200,0
8892,11207,1
8892,11209,0
8892,11213,1
8894,496458,1
8894,11199,2
8894,11198,0
8894,11197,0
8894,11190,0
8894,11194,2
8894,11192,2
8894,11196,0
8904,11220,2
8904,11222,2
8904,11221,0
8904,528409,1
8904,11219,2
8904,11217,2
8904,11218,0
8904,11216,0
8918,172423,1
8918,1177885,2
8918,173096,0
8918,172486,1
8918,172429,0
8918,172376,1
8918,172168,1
8918,172163,1
8918,13819,0
8918,11232,0
8918,11229,0
8918,172331,0
8927,667689,1
8927,1158113,0
8927,1144371,0
8927,1177887,2
8927,499824,0
8927,172505,1
8927,172408,2
8927,172192,1
8927,172156,2
8927,347477,0
8934,813039,1
8934,261661,2
8934,236321,0
8934,184178,2
8934,184177,2
8934,105059,0
8934,53594,0
8934,27487,0
8934,11942,0
8934,11254,0
8934,11250,0
8934,11248,0
8934,11247,0
8934,27519,0
8977,11355,0
8977,11354,1
8977,11356,0
8977,11352,1
8977,11353,2
8977,11357,1
8989,41913,1
8989,41925,1
8989,41961,1
8989,37710,2
8989,41935,0
8989,37671,0
8989,41921,0
8989,20091,0
8989,11360,2
8989,11385,0
8989,37616,2
8989,11408,2
8989,11610,0
8999,1337217,1
8999,1337215,1
8999,11429,1
8999,11417,0
8999,11409,0
8999,11458,0
8999,11382,1
8999,11381,0
8999,11380,1
8999,11379,0
8999,11378,2
8999,11383,0
9024,11412,1
9024,11413,2
9024,11438,0
9024,11869,0
9024,11962,1
9024,12645,1
9026,119973,0
9026,559444,1
9026,130821,0
9026,11980,2
9026,12211,2
9026,11500,2
9026,11483,2
9026,11446,2
9026,11503,2
9035,438324,0
9035,11435,0
9035,301286,2
9035,301388,0
9035,438318,1
9035,438322,1
9038,11571,0
9038,11570,1
9038,11561,0
9038,11482,1
9038,11454,2
9038,11481,1
9045,11451,0
9045,11449,0
9045,11450,2
9045,11452,2
9045,11447,2
9045,11522,2
9045,11523,2
9045,78440,1
9045,11479,0
9045,11445,2
9045,11430,0
9045,11443,2
9045,11442,2
9045,11441,2
9045,11440,2
9045,11439,2
9045,11434,2
9045,11433,0
9045,11432,2
9045,11444,2
9106,11682,2
9106,11597,0
9106,11590,1
9106,11568,0
9106,11573,1
9106,11588,0
9120,11563,1
9120,11649,0
9120,11646,1
9120,11581,0
9120,11557,1
9120,11530,2
9120,11543,2
9120,11535,0
9120,11534,2
9120,11533,0
9120,11555,1
9124,1306996,1
9124,1307263,1
9124,1307145,0
9124,1307058,1
9124,1307047,0
9124,1174410,0
9124,1174326,2
9124,298214,2
9124,90206,0
9124,11550,0
9124,11541,0
9124,11538,0
9125,11540,0
9125,11545,0
9125,11768,2
9125,11771,0
9125,200114,1
9125,461395,2
9138,11606,0
9138,11591,2
9138,11584,1
9138,11607,0
9138,11580,2
9138,11578,1
9138,11582,1
9139,12232,2
9139,65811,1
9139,65841,2
9139,65854,0
9139,65858,2
9139,65915,0
9165,934914,1
9165,14310,0
9165,11634,0
9165,11619,2
9165,11623,2
9165,11620,0
9165,11630,0
9194,11731,1
9194,11738,0
9194,11733,1
9194,11711,2
9194,11750,1
9194,11709,2
9194,11696,0
9194,11663,1
9194,11662,1
9194,11710,2
9201,11836,1
9201,11739,2
9201,11759,0
9201,11697,1
9201,11694,0
9201,11708,0
9204,11681,1
9204,11782,1
9204,11796,1
9204,46009,0
9204,46027,1
9204,265458,2
9209,11695,2
9209,11693,0
9209,11691,0
9209,11692,1
9209,11685,1
9209,11684,0
9209,11683,0
9209,11686,1
9217,11699,1
9217,11700,0
9217,11701,1
9217,11703,2
9217,11704,0
9217,11705,0
9224,12623,0
9224,12545,1
9224,11779,0
9224,11760,2
9224,11754,0
9224,11752,2
9224,11735,2
9224,11749,0
9224,11737,1
9224,11734,2
9224,11732,2
9224,11751,2
9250,151858,2
9250,342034,1
9250,11781,0
9250,11778,0
9250,11780,0
9250,11795,0
9269,11808,0
9269,11823,0
9269,11824,1
9269,11825,0
9269,11827,1
9269,11828,2
9269,11835,1
9305,12143,0
9305,12105,2
9305,12100,1
9305,12099,1
9305,11966,0
9305,12103,1
9305,11890,0
9305,11886,2
9305,11880,0
9305,11879,0
9305,11961,2
9327,12382,0
9327,12360,1
9327,12381,0
9327,11875,2
9327,11873,1
9327,11877,0
9328,11881,2
9328,11882,1
9328,11883,0
9328,11884,2
9328,11885,0
9328,11997,0
9331,11924,0
9331,11935,1
9331,11910,1
9331,12144,2
9331,11896,1
9331,11897,0
9331,11888,0
9347,11974,0
9347,140360,0
9347,140363,0
9347,171856,1
9347,212586,1
9347,1299473,2
9349,1230686,0
9349,12133,0
9349,12134,0
9349,12135,0
9349,12798,0
9349,35352,1
9349,13378,0
9349,34250,1
9349,12069,0
9349,12858,0
9349,1230685,1
9349,11954,0
9349,11927,2
9349,11932,0
9349,11901,2
9349,11907,2
9349,11916,0
9349,11906,2
9349,11922,0
9349,11923,0
9349,11925,2
9349,11926,2
9349,11921,0
9357,1266512,1
9357,11911,0
9357,11912,0
9357,12153,0
9357,531018,2
9357,1266506,1
9358,67098,2
9358,62058,0
9358,1266775,0
9358,62010,0
9358,1266487,1
9358,15127,0
9358,12073,0
9358,11914,0
9358,11913,0
9358,61966,0
9360,12154,0
9360,12030,1
9360,11939,2
9360,11937,1
9360,11972,0
9360,11933,2
9360,11931,0
9360,11929,2
9360,11936,1
9431,12036,0
9431,12086,1
9431,12089,0
9431,12090,0
9431,12091,0
9431,15205,2
9463,12098,0
9463,49049,0
9463,12071,0
9463,12093,2
9463,12063,0
9463,12061,1
9463,12060,1
9463,12067,1
9485,48074,2
9485,12129,1
9485,12125,1
9485,12123,0
9485,12122,1
9485,12121,1
9485,12124,1
9485,12118,0
9485,12117,1
9485,12116,1
9485,12113,0
9485,12112,1
9485,12119,1
9492,1090340,1
9492,1090478,0
9492,1090586,1
9492,1178616,1
9492,1274919,0
9492,1274911,0
9492,1275943,0
9492,1275937,0
9492,1090337,1
9492,1178700,0
9492,644752,2
9492,37154,0
9492,644731,2
9492,644687,0
9492,644521,2
9492,491721,0
9492,491715,0
9492,491677,0
9492,491609,0
9492,37177,0
9492,12148,0
9492,644736,0
9493,1178597,1
9493,644732,2
9493,296510,0
9493,12166,0
9493,411971,0
9493,12162,0
9493,12157,0
9493,12155,0
9493,12165,0
9499,737163,2
9499,615848,0
9499,592040,1
9499,13939,0
9499,13917,0
9499,12173,0
9499,12170,0
9499,12163,0
9499,12433,0
9504,835650,2
9504,1210703,0
9504,1206376,1
9504,1037690,1
9504,1365894,1
9504,189056,2
9504,64797,2
9504,12184,2
9504,12176,2
9504,12175,2
9504,146856,0
9506,12256,2
9506,12248,0
9506,12239,0
9506,12253,1
9506,12195,0
9506,12182,1
9506,12238,0
9524,12201,0
9524,12202,1
9524,12204,1
9524,12205,0
9524,12216,1
9524,12224,2
9578,12300,1
9578,12306,1
9578,12301,0
9578,12289,0
9578,12288,0
9578,12286,0
9578,12275,0
9578,12273,2
9580,12292,2
9580,12290,2
9580,12287,0
9580,935829,1
9580,12282,0
9580,12278,2
9580,12285,2
9585,12334,0
9585,12368,2
9585,12374,0
9585,12465,2
9585,343889,1
9585,343904,0
9607,619223,1
9607,815641,2
9607,619226,0
9607,198995,1
9607,198586,0
9607,198951,1
9607,151002,2
9607,198958,0
9607,198487,1
9656,12523,0
9656,12399,1
9656,12406,0
9656,12435,1
9656,12438,0
9656,12514,2
9661,12668,1
9661,12665,0
9661,12393,1
9661,12390,2
9661,12391,1
9661,12389,0
9661,12392,0
9666,12417,2
9666,12422,0
9666,12432,1
9666,12414,0
9666,12409,1
9666,12410,0
9677,60698,2
9677,60696,0
9677,60690,1
9677,60686,2
9677,60697,1
9677,60500,1
9677,60498,2
9677,60492,0
9677,60685,0
9684,12919,0
9684,12920,0
9684,12928,2
9684,355298,1
9684,355303,2
9684,1099854,0
9706,12590,1
9706,12532,2
9706,12510,1
9706,12502,1
9706,12475,0
9706,12503,0
9713,12473,2
9713,12495,0
9713,12492,0
9713,12486,1
9713,12485,0
9713,12474,1
9713,12471,0
9713,12496,0
9713,12470,0
9713,12469,2
9713,12468,0
9713,12467,2
9713,12466,2
9713,12472,0
9716,103947,0
9716,70341,2
9716,197735,1
9716,70340,2
9716,12482,2
9716,12483,0
9716,12481,0
9716,12504,0
9724,12489,1
9724,12490,1
9724,12491,2
9724,12493,1
9724,12533,0
9724,12592,0
9724,12728,1
9739,298481,0
9739,298694,0
9739,298692,1
9739,298689,2
9739,298467,1
9739,298693,1
9739,17427,2
9739,17388,0
9739,12519,1
9739,12515,1
9739,17428,0
9750,12687,1
9750,12633,2
9750,12543,0
9750,12536,1
9750,12541,1
9750,12540,0
9750,12542,0
9753,12580,1
9753,12581,1
9753,12678,0
9753,12680,0
9753,12702,1
9753,12707,2
9753,12709,1
9753,12716,2
9789,297896,2
9789,283349,0
9789,283348,0
9789,1130282,1
9789,34165,0
9789,12635,0
9789,12603,0
9789,283294,0
9798,12976,1
9798,12974,1
9798,12973,1
9798,12799,0
9798,12784,1
9798,12788,0
9798,12743,0
9798,12741,0
9798,12739,0
9798,12599,2
9798,12778,1
9831,1130345,2
9831,114672,0
9831,384913,0
9831,1130283,1
9831,1130296,2
9831,1130302,1
9835,617897,0
9835,617806,2
9835,618267,2
9835,500659,1
9835,12644,0
9835,12650,0
9835,12647,0
9835,12646,0
9835,133652,1
9870,12722,1
9870,12693,0
9870,12689,1
9870,12688,1
9870,12714,2
9870,12683,0
9870,12682,1
9870,12673,2
9870,12685,0
9875,12684,1
9875,12686,0
9875,12691,0
9875,12692,0
9875,12701,1
9875,12704,0
9875,12724,2
9882,12917,0
9882,12910,1
9882,12751,2
9882,12723,0
9882,12711,1
9882,12731,1
9902,12736,0
9902,12749,0
9902,173833,0
9902,499691,2
9902,1237198,1
9902,1347889,2
9920,1130276,1
9920,125777,2
9920,34725,0
9920,12812,0
9920,12766,0
9920,12767,0
9920,12764,0
9920,12770,0
9938,12820,0
9938,12818,0
9938,12814,0
9938,12806,2
9938,12805,0
9938,12813,1
9946,12821,0
9946,12824,0
9946,12885,0
9946,13213,0
9946,13214,0
9946,24474,2
9946,1102630,1
9948,12838,0
9948,12837,0
9948,12831,2
9948,12826,1
9948,12827,0
9948,12830,0
9948,12825,2
9955,12971,2
9955,12845,1
9955,12937,0
9955,12848,2
